Review,Brand
This is a sports bike and this is features is very high range this bike was a low price and looking very good attracting and driving very simple this gar system 5 glares and display system is teach model. This bike was a very styles and Suzuki zixer was a long driving very nice this bike was a 150cc bike pickup is a very nice and fuel capacity is 12 litters this bike was a tyres is gripped and this bike lighting very nice this used to all types of human this bike this bike maintenance is very low.,Suzuki
This is a stunning bike.i am using this from last 3 months completely.so much comfortable bike.Bike is sports bike.in few seconds it go to 60mph flowlessly.,Suzuki
This is an amazing bike. It has a great aerodynamic effeciency. Look is also very good. I like the blue variant. Sporty Design is fantastic and It gives a very good comfort and safe riding experiences. Silencer and crystal clear indicators having a different look. Tail lamp is very sylish and led light are used which consumes lesser power and long life. Digital meter display is also very good and it also displays gear postion. The adjustable rear shock absorber gives stability for riding. It gives 40 plus milage which is good in the class. I am sure that bike lovers definitely love this suzuki gixxer sf,Suzuki
This is best 150c sport bike because it got some serious feature that will make you conveince to buy it.,Suzuki
"This is my 4th Bike & never have I ever seen such severe rusting issues. My Bajaj Pulsar parked in the open for 8+ years has intact fuel tank, while Gixxer is parked under covered parking. All my services till date have been done with Suzuki. Why did they not suggest or take timely action & waited till the metal completely rusted thru requiring tank replacement(not repair).",Suzuki
This is one of the best bike in bike's revolution.It has a different looks with a smartness front head light.it comes with single disk brakes which add some great advantage to it.It has great speed catching.It comes with 5-gear with a switch self starter.it is the 155 cc engine with a powerful body enhanced.I love this bike to much and now a days it is too popular among the youngesters .And finally it has been anounced the bike of year.,Suzuki
"This is one of the finest bike from SUZUKI, this has 155cc single cylinder engine with max power of 14.60bhp@8000 rpm and a torque of 14Nm@6000rpm.This bike's engine has a bore size of 56mm with 62mm stroke, this has two valves per cylinder, engine is aircooled with chain drive transmission and five gears.This bike has front disc size 266mm and rear 130mm with wheel size 17inches, it has tubless front and rear tyre with 100/800-17 and 140-60R-17 respectively.Front suspension is telescopic and rear is mono suspension.It also has digital speedometer and tachometer. Suzuki gixer SF is fully sport bike with awesome design and look that could attract people for it.Seating is also has a comfort level for long distances.This bike has a mileage of 54kmpl.Weight of this bike is 139kgs. Controlling in speed is good. Overall this bike has a good specifications in this price range.",Suzuki
This is perfect bike for daily use. If you are looking for alternative then honda hornet is the best competitor to this bike,Suzuki
"This is petrol using machine, break type machine, wheel size 17 inches tubeless tyers so road grip is too good condition, sudden stop no rolling good grip condition.",Suzuki
"This is super vehicle excellent The air-cooled, single-cylinder 155 cc engine is the same as the Gixxer too. The engine makes 14.6bhp and 14Nm of torque.",Suzuki
"This is the best bike in this price.The looks of this is very impressive of this SF range.The colour combination is totally mixed up with the vinayl graphics and the silencer exhaust has a new double exhaust look, this is totally new innovation I think.And afterall L.E.D. finished tail lamp, digital dash board display with clock and gear engaged number display everything is great.",Suzuki
"This is the best bike.it is very comfortable bike.the handling of the bike is too good.it has not more fuel consumption.this is very stylish bike,i have tested the bike,and I felt awesome experience.the controlling of the bike is very good.the pickup is too good,there are only two person can sit on the bike,they can enjoy their ride very comfortable.and the fuel consumption of the bike is(40kms/litre).",Suzuki
This is the only full faired bike which comes under the price bracket of 1Lakhs rupees. Yiu can also have a fule injection varient in this bike which will BOOST THE MILAGE UP TO 52KMPL ! . Thats so awesome.!,Suzuki
This is very helpful for a middle class family boy to buy this bike which is looks stylish.I personally ride this bike its really good comfortable and heandiling to easy.,Suzuki
This is very nice bike forever . Its a very comfartable to drive any way. milage is very fine. Its very easly handling & controlling. its look is very nice. gixxer . I Have to promote to everybody buy this bike. its a very nice bike. This is run any road . & 159 cc motercycle. its my favourate sports streets bike it comes loaded with many world class features. ride superb exciting. & 54 km/per hour milage.,Suzuki
This long drive easy two people sitting . Any time control easy beachwear front weal brake is dis-brake. control smoothly and safe journey .,Suzuki
"This motorcycle is quite a favorite like of people the motorcycle is has also on my friend and he likes it very much, there is a wide range of motorcycle tires which makes it good for road, the silencer of thi bike is also different from other, if you are takit a bike by looking at the style and featr then do not forget this bike.",Suzuki
"This powerplant is mated to a five-speed gearbox, unlike the six-speed one on the GS150R. The engineers have set the gear ratios really well throughout the rev range and we never felt the need of the sixth gear. Suzuki's intention of developing an optimised powertrain with the five-speed unit has worked well. But only if the company could have kept the first two gears short, the bike could have sprinted better than the naked, especially considering the fact that it is also a bit heavier than the naked model. However, the gear shifts on the Gixxer SF felt a bit hard when compared to the naked version.",Suzuki
This product's design and layout is totally awesome. This product is completely different from other because of its lots of functions and features.,Suzuki
This review is totally based upon my personal views. I have driven this motorcycle for over 900km and the performance of the small 150cc engine shocked me. The motorcycle is totally lightweight and is a pleasure in corners. This motorcycle is very useful in the track too as the motorcycle flicks between turns and the acceleration according to the 150cc engine is mind blowing. The colour variants are also good here. Cost of maintenance is low and the motorcycle has got a beautiful low-end torque which is useful in city traffic. Highly recommended for people trying to get them selves a first motorcycle.,Suzuki
This suzuki gixxer bike is very good racing bike. the mileage of this bike is  good but not that much and its power engine is also good . this is high speed bike and comfortable to ride . the design of this is look gorgeous  and attracting look of this bike .the grip of the tire of this bike is also good and this bike is best for the bike rider and stunners and it is not so much heavy to ride for the youngsters. this is best bike for racing. 10/9 for this bike. lovable. fantastic.and well modified bike.,Suzuki
"This thing put me in dilemma, because it was true that though the bike's look, power were great,  the mileage and quality was weak point.  Also the Pulsar's engine is quite old.",Suzuki
This was my first impression and after that I fell in love with this bike.,Suzuki
"Though it has some demerits.bhp is less, no cut handle, seating is not good and long rides dont make us comfortable.i dont get the mileage that suzuki offers but will get around 45 per litre. It is good for small rides and is the best available bike with 155cc under 1.2 lakh.",Suzuki
"Though my bike is still new, it is giving me a good mileage. I ride in mixed conditions mostly and refuel once a week(5 litres of petrol), less than half of the fuel tank's capacity and still don't need to switch to Reserve mode. I hope you get the hint here.",Suzuki
"Thus, this bike definitely outshines the Yamaha FZ and is undoubtely the king of the 150cc segment",Suzuki
"To be honest I was not an issue in the first place with preload, but the bike was back once I load it with a back seat and have been victim speedbreakers. Not one to make a point of contact so Gixxer is solved. Yes, the ride is a bit stronger, but it is in no way offensive Gixxer and still runs like business as usual. And business is good.",Suzuki
"To be honest, we’re always looking for an excuse to ride the Suzuki Gixxer in one form or another, and the recent launch of a new version of the SF, featuring fuel-injection and a rear disc brake was a good enough reason to take it out for a spin. The Gixxer, and by extension its fully faired version, the Gixxer SF, have been game-changing motorcycles in the 150cc segment. They’ve not just cemented the company’s position in this segment, but also set a new benchmark against which all other 150cc street bikes will be judged going forward. Without a doubt, the Gixxer is one of the best 150cc bikes you can buy today. So, does the inclusion of fuel injection in the SF variant make it even better?",Suzuki
"To help this forum member and probably countless others seeking to learn more about their bikes, I'm supplying these definitions of terms used in typical motorcycle",Suzuki
"To match the macho stance of the fully faired bike, Suzuki has used 140 section tyre at rear and the bike gets Y-shaped three spoke alloy wheels.",Suzuki
Today I am going to tell about my personal experience on Suzuki Gixxer SF bike I bought this bike 6 months before this is a great bike to ride I am totally satisfied with the service of this bike.,Suzuki
"Today I am reviewing  SUZUKI GIXXER SF so lets get started so guys firstly  we will talk about mileage of SUZUKI GIXXER it gives a mileage of 40kmpl which is good and in city riding it gives 35kmpl which is also good and overall performance of the bike is really awesome it's a lovely sports, racing and performance bike we can say that comfort of the bike is very good because of rear mono shock nitrox suspension and Front telescopic suspension which provides better comfort and we are very reliable to Suzuki road grip of the bike is very good because of company provided more grip tyres I appeal to all those who are looking to buy this bike they can go through it.",Suzuki
Today I will review about a very and powerful bike Suzuki Gixxer SF. My classmate has this bike and riding this bike feels very comfortable and premium. This bike is beast with lots of power in it. It is a 150 cc bike with a fabulous look. It is launched with lots of improvement in its previous version that is Gixxer. Also the length of this bike has been increased from its earlier version.,Suzuki
Today its one of the cheapl and best sell by suzuki.its maintanence is too low and it has a sudden pick up.though a wonderful bikes its got some isssues,Suzuki
"Today we will talk about another sports bike, which is the suzuki company bike, whose name is GIXXER",Suzuki
"Top speed is around 127kph. amazing vehicle.The Suzuki Gixxer SF is essentially the Gixxer with the addition of that fairing. The only other addition to the frame is the hardware needed to mount the fairing. In that sense, you cannot take the fairing off and turn an SF into a Gixxer or vice-versa. Other changes include the top triple clamp and the tip of the unique exhaust, both of which are unique to the SF.",Suzuki
Tow seater bike is perfct nd dis bike touching on speed breaker .,Suzuki
Try to new features of this bike lounch new bikeand milage good try handling control is best and back space are not good lesss the price becouse the bike is not in publication spoot you suzuki gixxer sf good bike and focous on more feature,Suzuki
"UPDATE: The current version of this bike comes with ABS technology, so the safety has improved.",Suzuki
Under This Price Segment There Is No Chance In Hell You Would Get A Bike As Great As This SUZUKI GIXXER!,Suzuki
Under This Price There Is Not A Single Faired Bike You Would Get As Good Looking As This,Suzuki
"Unfortunately, the throw of light is low and the intensity could have been better. It might not cause any problems at night in the city, but for the enthusiasts who would want to take the bike out on long tours, night travel will be a tough task. Coming to the usage of the mirrors, the nature is exactly opposite to the usage of the headlight. The mirrors do provide a perfect sight and are stable on the highway, but are too wide making it difficult for the bike to pass between two vehicles in the city traffic with ease. Nevertheless, if it seems to be a hindrance, Suzuki has given users an option of fitting mirrors on the handle-bar like the naked Gixxer.",Suzuki
Unlike r15 the seat is so comfortable.I would honestly insist you to buy the suzuki gixxer sf rather than buying r15.,Suzuki
Unsure of the equipment list we can hope for the GSX-R250 to be more of a track oriented motorcycle which can be used for commuting purposes as well. Unlike Suzuki’s Gixxer 155-SF which focused on being a commuter motorcycle with a few bits of a sports bike.,Suzuki
Using my Suzuki since 10 months now. and there has not even a single day it had let me down. Its a head turner my friends .,Suzuki
Very comfortable .suzuki gixxer SF very heavy engein.this bike is very speedful and best milage of paterol in one kilometer.this bike sound very nice and his shape awesome and beautiful.and this suzuki Gixxer SF head light is very powerfull lazer light .my request all new customer of Suzuki GixxerSF bike is perfefect of you .this bike handling and control are very easy.beautiful bike.,Suzuki
Very cool its my choice my next bike will be that only soon I will take my friend have Gixxer SF soon I will get stunning bike for me. Trier grip is good while you are using disk breaks for both side front and rear also.,Suzuki
"Very few bikes in my opinion, can match gixxer's handling power.You will have to ride it to believe it , coz I m owning this wonderful bike nd enjoying it each day wenever I m travelling.",Suzuki
Very good bike. Superb mileage. I got 55 kmpl average. Pickup is best. Suspension is very heavy so we do not get jurk. Very stylish look. Dual disk break is also very nice . Digital meter consol is best I like it very much. Rear wheel size is big so we get better grip on the road. Fully fairing is the best. I like it very much.,Suzuki
"Very good performance and the best bike I have ever used I have never driven such   a good and comfortable bike I will suggest all my friends to buy this bike suzuki is doing a great work in the marker in recent years, .",Suzuki
"Very good performance and the best bike I have ever used I have never driven such a good and comfortable bike I will suggest all my friends to buy this bike suzuki is doing a great work in the marker in recent years, the design of this bike is relay awesome good bike in average good look good speed.",Suzuki
Very good performence. And the best bike I have ever used. I have never driven such a good and comfortable bike. I will suggest all my friends to buy this bike. Suzuki is doing a great work in the market in recent years.the design of this bike is realy awesome.,Suzuki
Very less room for pillion.With its great value for money with such an type of specs anyone buy this bike.Its doesn't matter where you are college going student or a office going employee this truely suits your commute.Hence suzuki gixxer sf is also known as best commuter inrespect of highway crusing or a city riding.,Suzuki
"Very smooth power delivery, Good front brakes, superb aerodynamics( I can ealisy do 100+ Kmph without feeling any wind blast) , Beefy exhaust sound while accelerating hard, Decent mileage ( 40-45kmpl) , and ofcourse the styling, It gets very good attention. Anyways I wont make it longer. If you want a 150cc mileage centred, super stylish, momey saving bike, then go for this. I am Loving it.",Suzuki
Very stable on road and rides smoothly in all weathers conditions.it is a gem in its class thanks Suzuki; for launching this bike,Suzuki
"Victory Bikes, Bpg Motors, Indian Bikes, Benelli Bikes, Keeway Bikes, Um Bikes, Mv Agusta Bikes, Lohia Bikes, Ktm Bikes, Bajaj Auto Bikes, Yamaha Bikes, Hero Honda Bikes, Royal Enfield Bikes, Tvs Bikes, Lml Bikes, Kinetic Bikes, Yezdi Bikes, Hyosung Bikes, Piaggio Scooters, Honda (Hmsi) Bikes",Suzuki
"W/O Surender Kumar 97, Ward -24 Saini Colony,Panipat, Haryana-132103 India",Suzuki
"We do wish the engine could have revved higher for more top end grunt, but then again, the Gixxer SF is not an outright track machine. The full fairing might suggest otherwise, but the SF is more set for touring than devouring a racetrack. The Gixxer is an agile motorcycle, and the addition of a fairing doesn’t change anything. The SF negotiates corners like its naked twin. Simply put – pick your racing line, and the bike will follow your inputs seamlessly though a corner. Though the bike feels stable at high speeds the motor sounds stressed at these points. The ride is a tad stiff, but if you can adjust the preload on the rear monoshock – which has seven different settings – to make the ride softer.",Suzuki
We will get back pain in just 30 mis from starting of ride. plz try to improve ur rates and comfort suzukiii .and also make the side stands as correctly . coz when we park the bike it will make us the bike ill fell down like thaughts plz try to improve this complaints and price adjustments and all .,Suzuki
Welcome to mouthshut.com This is review for a bike of suzuki .,Suzuki
"Well I have been in the pillion seat as well, we could feel the guttors",Suzuki
Well Not Only Fuel Efficiency Is Great But The Seats Are Soft and The Sitting Position Is Very Comfortable Too,Suzuki
"Well This bike is one of the best for beginners, It can give a mileage up to 37 to 41kmpl.Its really a comfortable bike in it's class it's riding posture is excellent for highway and city ride's.yes, its a very reliable bike, it's engine is very smooth and gearing also, Handling is very decent in city as well as while cornering, Yes it's a beginners bike it great and can be control it's 155 cc engine is very smooth and anyone can control it, It's looks are a little bit like hayabusa it's noticeable due to it's bright colour",Suzuki
Well for all of bike lovers looks are of great importance and for majority looks are the most important thing. And for them what else other than a fully faired moto gp edition blue motorbike will please their eyes. Suzuki has ticked the right boxes with the launch of gixxer and with sf now they also ticked the dreams of an average Indian biker to own a fully faired sports looking motorcycle Well to talk about the handling the bike is a leap ahead of gixxer which itself was best around the corners. The added weight of the fairing gives the front end much planted feel in corners and communicates excellent with the rider inputs. Well the large chunky section mrf tyres and beefy forks and stable chassis gives its excellent dynamics. So go for an sf even if style isn't your only priority,Suzuki
"Well for now suzuki comes into the compition of local area bikes like pulsar, hero, honda etc. Actually suzuki is a racing bike company and we all know it its racing bikes are out of our budget but dont worry this bike of suzuki will completely make you feel riding a racing bike. well u can see its look and that is amazing much like hayabusa bike of suzuki but its comfort is totally amazing, so looks are good lets talk about its power, with 155cc this bike has amazing pickup and u can compare its pickup with pulsar 180 both are same, the most amazing thing is its sound like an amazing racing bike. now the actual mileage of bike is 50km/litre and this is true . if u are waiting to impress anyone then this bike will surely help you and it is in your budget. GO FOR IT.",Suzuki
Well padded seat and super suspension shocker feel you comfort in riding and any road condition.,Suzuki
"Wheel Base of this is 1, 330 mm. nice Ground Clearance of160 mm.Seat Height is780 mm. comfortable for both driver and the person seating behind. price of bike is approximately 88 thousand with the warranty of 2 years. it is most awarded bike in year 2015. good mileage of 56 kmpl. nice style good chassis developed by engineers . good value for nice bike for a common man in budget bike.",Suzuki
When I  test to the bike up to  135 kilometre per second speed .Engine has a greater efficiency to create a maximum power and maximum torque in very less time.,Suzuki
When I am riding it its so much comfortable for me it has good milage its look like sports bike I like this soo much.,Suzuki
When I got it as new bike the mileage was upto 46 when I checked. but the moment they put their hands in first service the mileage dropped down to 38kmpl till now even after 8k km in the odo.,Suzuki
"When I heared about gixxer SF from my friends, then I go to the showroom, Then I take full information about it, then take a test drive, I fell awesome. I like the digital gear display, handling, controling etc.I love the sound of engine. Only one think I dislike that, I dond like this types of silencer.! Althrough the bike is awesome. I definetly recomanded to all guys, you should be bye this bike.",Suzuki
"When I m going to start Collage every body coming New New bike high cost bike .l am a middle class family . One day Suzuki lunch in this Suzuki Gixxer SF lowest price full vizier . This bike looking so sexy, oms looks, good handling, super millage but this bike pick up to good . Any road very good handling speed are staring handling nice . Two people are seating easy . Any girls are like so much . Specially Thanks who digging this bike and and specially thanks in Suzuki Company .",Suzuki
When I saw some pros of gixxer is good efficiency and has a abs system.,Suzuki
When I see this bike I only captured a image of dream bike which is so attractive by looks and the colour which the invented is so attractive make eyes stay on it . the best part this bike is it is fuel efficient and confort of riding in a rushy area handling and controls are supurb with the best highly equiped and get so much of equivalent.,Suzuki
"When I shift the Gear from 1st to 2nd, its not going to 2nd gear. Its going to neutral.",Suzuki
"When Suzuki had launched the Gixxer, they had made it clear that this 155cc engine is not a unit that the company shares with the commuter centric GS150R motorcycle. The engine is new and comes equipped with SEP(Suzuki Eco Performance) technology, which will help the motorcycle deliver both performance as well as fuel efficiency.",Suzuki
"When Suzuki launches its Gixxer series in market, everyone is expecting that this series may be astounding but the reality shrouded behind its looks. The rendition of Suzuki Gixxer SF is like a Firebrand sports bike although there are some new innovation like aerodynamic drag reduction and aluminium mufler which is not used before in street bikes. but still this bike is giving the appropriate power, in 155cc engine it is still giving 14PS powe and 14Nm torque. Suzuki has to know about that the liquid cooled engine gives little bit more power than the air cooled engine. in the price range of 89-92k it is average option. Top speed of this bike Reveal by company is about 127kmph and fuel efficiency is 40-50kmpl.",Suzuki
When im riding on this bike I complately feel sporty. I got 45kmpl avg Its a very good for me and in this bike 150cc angine so pickup is also very good of this bike. In this bike break is disc. When I buy this bike suzuki giving me free services and I satisfy with company free service because her service is very good. So I would recommand for this bike.,Suzuki
"When it comes to long rides, this bike is more likely to spell disaster with it's naturally cool engine. Not really cool, Yamaha -_-",Suzuki
"When u talk about looks the gixxer sf is the best bike the blue bike black seat yello with black tyres so the gixxer sf is the best bike for collage boys handling is assome comfort is best seat is full os sponge and fuel is tank is best the bettal, dis break awesome bike bro all and its realty it`s my dream bike my all frinds took this bike soo and ones again the looks soo nice control is best the bike is best. thanks",Suzuki
"When we hear about suzuki, the first name come into our mind is of suzuki hayabusa, but everyone cannot afford one.",Suzuki
"When we talk about the 'look' bikes, this bike is cool accordingding to me. When we talk about look it simply can challange the yamaha sports bikes in 150cc range. The sky blue colour is awsome on road.and gives a good look compare to other colour preference. Having 155cc engine it give nic pick-up and racing kick.",Suzuki
"When you are riding on gixxer sf, almost every eye catches you even kids and uncles hehe. So this is a unique bike as people are aware from yamaha R15, Yamaha FZ, KTM'S,",Suzuki
While driving its controls are very good it will not get disbalanced easily,Suzuki
While using this bike I didn't faced any problem like manufacture defects. The side mirrors are quit broad so you may face challenges while riding on small street. If you ask me to give rating on the look of the bike then I would definitely give full rating. One more thing is that it's price is not too much. It is affordable.,Suzuki
With a great outlook the all new stylish bike is with all newly added features . It runs lengthy on roads or has a good mileage . It has a very good road grip It can raise  upto an easy top speed of 120 kmph and also has better acceleration . it is quite pretty comfortable.,Suzuki
With all it ergo's which not only suits the urban traffic bt also able to cruse at highway  with an ease!Suzuki gixxer sf's strong point is its low end torque which is ample to leave the traffic far away from you.What I mainly like about Suzuki gixxer sf is its exceptional grip on the road.,Suzuki
With its all new 4 valve  engine it is  more fuel saving as well high accelerated bike . this bike is quite appealing . I would recommend it.,Suzuki
With pillion I used to get aprox35 to 38kmpl sometimes and with out pillion I get 40 to 42 kmpl,Suzuki
"With the success of Gixxer 155-SF, it won’t take much long for Suzuki to step up the game to entry level sportsbikes with their Gixxer 250.",Suzuki
Wonder full bike stylish good in seating for long drive mono suspension power full good mileage good sound firing tail light is very good looking front look ow some  you will love that bike sport lover or low budget macho man should have bike.,Suzuki
Wonderfully made machine by suzuki 155cc with fuelinjector.its has nice sitting posture.im using it since 1.6 years and getting a powerful response from the machine. Its afordable machine for every one. Its stylish design bold in looks amazing performance and fule economy is great . Can go for long rides without any ache. If one is planning can go for suzuki gixxer sf. High performance and services after sales are amazing. Go for it if you are planing,Suzuki
Wow.its an awesome bike.in india to get a sporty look bike in low cost this is best.it has a very good handling and tyre grip is very good.the top speed can be achived is 131km/hr.millage is gud if u drive 60-70 speed.over all average it gives of 40km/liter.the speedo meter is awesome and colour is best.just love my bike.one more thing about handling it is very good.even at 120 speed I take very sharpe turns it will be perfect.the only problem is that the bike gets off when it hits its top speed while leaving the accelerator.but by increasing fueling u can overcome this proble.rest every thing is perfect.,Suzuki
YAMAHA was the first to fuel India's obsession with its revolutinary track of YZF R15 in 2008 and this time SUZUKI is walking the revolutionary track with the hope of repeating history with its newly launched GIXER SF. The only fully faired motorcycle in the 150cc segment under 1 lakh. The Sf doesnot requires any fuel injection or liquid cooling.,Suzuki
Yamaha is also a very nice brand name but FZ is costly than this bike but in any case this is better than Fz.,Suzuki
Yamaha is fun to ride but Suzuki Gixxer Fi is Comfortable in Driving.,Suzuki
"Yamaha was the first company in India which introduce a fully fared 150cc motorcycle and Suzuki follows the same way but with different approach. This is the cheapest fully fared motorcycle in India and also this is not a fuel injected bike. The looks of the bike is no doubt one of the best under 1lac rupees with feature loaded instrument cluster. This bike is except the fairing same as its naked sibling, Gixxer which is not bad at all as Gixxer is a great bike. Gixxer Sf offers almost same mileage, performance, ride and handling as the Gixxer which are by far the best in segment along with more top speed on tap. So, if anyone wants to flaunt but has tight budget then nothing beats the Gixxer Sf.",Suzuki
Ye bike jo hai bahut dikhne me achcji hai aur is modification bahu acheche se ki ye bike jab riad par chalti hai to public to chalane wale ko kam bike jyada dekhte hai ue bike dosto aap logo bho lena chahiye kyunki ye chalane me maza aata hai aur agar aap ki koi girl friend hai to phir to aur maza ayega kyunki jab bike chalate ho aur breaker ata hai ua khadda ata hai aur break marte ho to girl friend aapki aap ke baho me hoki so ok dosto must buy this bike ok thanks.,Suzuki
Yeah and for this price I am pretty satisfied about everything else other than the seat cussion,Suzuki
Yes I am talking about all new GIXXER SF. I am a proud owner of gixxer. It is true that it isnt soo fast like r15 or duke. But it is also true that it is much more cheaper than this bike. So if I have a budget ranging between 90000 to 100000. So its the only fared bike. I bought a gixxer sf for 97000 rs final price on road pcmc rto. My parents had an issue with fast bikes so they were like no fast bikes u should buy. When the gixxer sf launched we had a test drive and it was incredible unique in handling and in mileage it is also true that it does not perform well if ur racing but it is so fast that there is no 150 cc bike which can compete with gixxer excluding r15. With the top speed of 130 my personal best. I feel it is more than sufficient for a bike in this category. And the body is so best at its aerodynamic that it dosnt have any vibration at top speed no air drag as well. I dislike about this bike is that it has a potential of a 6th gear which isnt present. You reach 5th gear so early and u feel like changing the gear and ur like this is the last gear so it is really disappointing. Popping a willi or a stoppie is so easy. Anyone having more budget and is a speedster should surely switch to duke.,Suzuki
"Yes it is sporty, the aerodynamic fairing does a great job in wind deflection which helps in cruising at high speeds effortlessly. When attacking a corner, the bike gracefully handles it as if it knows what is coming and immediately if we ride out of a corner, the bike rolls less gas and that is the throttle response that offers. You do not want to lessen a gear, go hard on gas, rev up to over take a vehicle. With a twist of throttle you can see the traffic getting vanished through your rear view mirrors.",Suzuki
Yes rided on Suzuki Gixxer SF which my friend had bought 3 months ago but I was not satisfied with this bike because its seat was not that much comfortable. This bike's headlights are very dull as its light reflection capacity is zero.,Suzuki
"Yes suzuki released gixer in 150cc segement and got failure due to performance of this bike is very worst that it can't get good pickup as it gives pickup like 125cc bike and design is looking like sport bike all are make from fibre and there is no safety in this bike that if any thing happens nothing is there bcoz all are fiber, giving good milage is not a good bike, by seeing realiblity on road it seems some what better and main thing is you not feeling any riding experience as sport bike only design is like that, it costs around one lakh five thousands and resale value is only 40, 000.has very bad resale value.",Suzuki
Yo the suzuki gixxer sf the best bike. The best ever. It is very good bike for the sport. It has great features inside it. It is at top among all bikes. It is speedometer attracts every person. It's millage is also good then other sports bike. And model of 2017 is better than otjer model. Suzuki has given best tyres. So it's road grip is very much good. We can take turn also in anyway. So grip of tyres is good and tyre are smooth. It has good sitting given by company. Two person can sit on it. It has smooth and soft sit. So we can use it for long drive. It has also good reliability. It has two cylencer. It has led light. It has look like bike named Hya Buza. So I appeal all buyers to buy this bike only not other bike. Because it is very good and also comes in less price also it is very good in comparison with other bikes,Suzuki
"You can buy this bike ONLy 83, 459 INR.this is realy a low prize for this bike because this bike have many intersting featuer.",Suzuki
"You can get many better bikes at that price range like avenger, apache, pulsur as 200, 180 , etc.",Suzuki
You can trust suzuki blindly because son cant teach father how to shave in other words nobody can teach the suzuki how to make a bike they are professionals all bike which is used in moto gp is made by suzuki so you can trust it blindly they never cheats your trust.,Suzuki
"You cannot specify resulting indicators if the result field is an array; you can specify them if it is an array element, or a nonarray field.",Suzuki
You get a disc brake and also the PICK up of the bike is fantastic.It is better than,Suzuki
"You guys need to work more on it . I will recommend the fi version , it is still ok but the SF is according to me a waste of money .",Suzuki
"You'll have a hard time riding with a passenger, it's going to be very slow if you do",Suzuki
"Your bikes goods;  very so nice   review title will attract readers so be creative.   100 characters may not be needed if all you intend to do is to say that you enjoyed the meal, or that it was a good restaurant, but such reviews are worthless(and sadly we get too many of them). Reviews are not meant to be an ego trip for the reviewer to announce their opinions – they should be informative for other potential users so the reason for those opinions is what counts. Add that to the various other items of information that could be useful such as those outlined in Post 1, then 100 characters is far too few to provide an informative review. Personally I would like to see the minimum characters increased – and significantly so!",Suzuki
`Hello guys. I am thankful to share with my opinions out Suzuki Gixxer SF its a gate bike . its a very funky stylish and the price is very reasonable. and sitting is very comfortable you can run with many kilometres with this and your backbone is good condition . I love this bike and I recommended to everyone who find a stylish bike with a reasonable price then go a head and buy Suzuki Gixxer with 5 gaire with a very good and risk free breaking system . I love it . thanks,Suzuki
accelarator it works very best and suzuki company is given 12 litre petrol tank fot the suzuki bike and,Suzuki
after some services can be done that bije can be gives the more milage,Suzuki
"and Oh My God! The Highway Cruising Is So Great, Smooth, And Comfortable",Suzuki
"and bike comes with four different colors red, blue, black, metallic trion blue",Suzuki
and it will very expencie with its daily bases expences and it is not a efficient bike and I am feeling traped by suzuki.,Suzuki
any one want to buy a new sport bike just select this bike only don't waste your time and money to buy another bikes.,Suzuki
as compare price is not that much for this good and excellent bike.!,Suzuki
as compare to suzuki gixxer it will not speed up as compare to suzuki gixxer.,Suzuki
as per my opinion there is slightly chsnge that is required in its engine and that is is sound becouse there is no match of sound and look of this bike,Suzuki
at first I didnt like it but now I just cant leave without it.its changed my world takes me whrere ever I wanna go in a moment of time.,Suzuki
back seat is very narrow and not at all comfortable. sorry but its back seat deserve 2/5 only.,Suzuki
"bike is available in many colors and variant.Suzuki launched a Fi version of gixxer. When u ride dis bike u will feel d legendary name of the bike's family. Talking fuel efficiency in context its most fuel efficient bike in faired 150 cc sports bike segment. taking about comfort it has a sporty ergonomics with handle bar which is only a drawback,as it doest have fux or clip on handle . Bike is stable while cornering sticks to the road as it have nylo grip revZ M TYRE 140.bike looks stunning nd too sporty with a dual silencer.",Suzuki
bike is comfortable for every one for the driver as well as passeger bike is so reliable ad low cost maintaiace,Suzuki
"bike road grip not so bad, and it is better competition to other bike like karizma pulsar 220",Suzuki
but I think that it is a expensive product .you really want sporty look then recommended you to go for this bike.,Suzuki
but its looks erotic hyper series bike its blue colour I love it,Suzuki
but one thing is really good in this bike I guess and that is the mileage it'll will give you around 40km/h which is preety nice if you are a daily traveller than I think this is the great best and suitable bike for you.,Suzuki
but there spares are not available in near with you that is very draw back of these bike.this bije can givez the milage hs 47 perfectly but,Suzuki
"but u wont have any complaints during day time, the ride is awesome, great handling.",Suzuki
comfort:this is having a good comfort for the normal amd long drive.,Suzuki
company.i hav used all most two bike of suzuki which is very much comfortable on ride for,Suzuki
"do not have any pain in the back.From all these things, it is possible to know that this bike is comfortable",Suzuki
does gixxer sf will comes with new colour variants and graphics,Suzuki
even I was may be purchase another bike in same price than it my be better for me insteadof this bike,Suzuki
"exlusively avaliable in all of the suzuki showrooms, and the showroom price ranges from 85000 to 115000.",Suzuki
fIrst of all we talked about mileage. So the mileage of this bike was very good for me.This bike will,Suzuki
far away and and cluch is not so smooth and braking is not finominal and I can not enhance your pleasure of ride.,Suzuki
finally I would like to appreciate its looks. I love its design. its design is very impressive. this bike is perfect substitute of many bikes but I don't want to disclose their names.,Suzuki
fuel consumption comparing others is quite low it gives 48 kmpl in the city road. which gives much more comfort in raiding . breaking is awesome but you have to take care of the front brake . handling control awesome another thing is the looks that content much to the youth which is supeer.,Suzuki
fuel consumption:this is having a normal consumption it is 47to50kmpl.,Suzuki
