source,comment,Product,date
Amazon,So disappointed I only received 1 box it clearly says 4 box 120 packs.Never again ordering from them.,A,2020-04-22 00:00:00.000000
Amazon,"It says that it is 4 boxed Oreo but I only received one box of them, this is totally advertising.",A,2020-05-08 00:00:00.000000
Amazon,"When I ordered this, the product photo clearly showed 4 boxes. It has since been changed. I received 1 box.",A,2020-05-06 00:00:00.000000
Amazon,Very disappointed! Description states 4 boxes of 30 packs of cookies it is only 1 box of 30 packs.,A,2020-04-26 00:00:00.000000
Amazon,I am not pleased with the quantity. It said 4 boxes. I thought it was 120 packs not 120 cookies.,A,2020-04-28 00:00:00.000000
Amazon,"Very misleading! There was supposed to be 4 boxes, but it was only 1. NOT a good price for 1!",A,2020-04-23 00:00:00.000000
Amazon,Product cake damaged and it’s as not 4 boxes as in the description. It’s only 1 box of 30 packs.,A,2020-04-23 00:00:00.000000
Amazon,Description says 4 box's and I only recieved 1 box. Clearly states in pictures 4 different boxes meaning 120 packs.,A,2020-04-24 00:00:00.000000
Amazon,Just received my order and the Oreo box is open and only one out of the four boxes were delivered.,A,2020-04-22 00:00:00.000000
Amazon,"False Advertising, they said it was going to be 4 boxes of 30 and only 1 box showed up.",A,2020-04-29 00:00:00.000000
Amazon,Awful! Only one box was sent when it is advertised as 4 boxes!,A,2020-04-21 00:00:00.000000
Amazon,"WAY TOO MUCH MONEY, FRESHNESS NOT THERE AND TRULY SO EXPENSIVE FOR THE POOR WAY IT WAS PACKAGED AND THE COOKIES WERE BROOKEN AND STALE",A,2019-08-24 00:00:00.000000
Amazon,I bought this because it said 4 boxes. I did NOT receive 4 boxes. I received 1 box. Totally misleading!!!,A,2020-04-28 00:00:00.000000
Amazon,"Scammer, the product introduction says that there are 4 boxes, and 1 box when you receive the product!",A,2020-05-02 00:00:00.000000
Amazon,Was advertised as 4 boxes at time of purchase but only received one box. Not a good value.,A,2020-04-26 00:00:00.000000
Amazon,I was supposed to receive 4 boxes and I only received 1. Where are the other 3 boxes?,A,2020-04-22 00:00:00.000000
Amazon,"Only received 1 box, instead of 4 as described in listing. Box was open and some cookies are broken.",A,2020-04-24 00:00:00.000000
Amazon,The seller posted that the price was for 4 boxes of cookies. I only received 1 box per order.,A,2020-04-25 00:00:00.000000
Amazon,False advertising!! I bought this since the ad said 4 boxes. Only received one box. That is a ripoff.,A,2020-04-28 00:00:00.000000
Amazon,Ad read AND showed photo of 4 boxes of 30 packs. I only received 1 box of 30.,A,2020-05-11 00:00:00.000000
Amazon,Box was completely smashed and taped up like someone had opened it already. All the cookies were destroyed.,A,2020-03-30 00:00:00.000000
Amazon,IT IS NOT 120 Packs!!!(4Boxes) DO NOT ORDER!!! I only received a pack of 30. Rip off,A,2020-04-29 00:00:00.000000
Amazon,"Picture was misleading I was fooled too, not worth the price, should have read the reviews...",A,2020-04-25 00:00:00.000000
Amazon,"They removed the 4 boxes picture advertisement and sent only one box per order, what a scam son.",A,2020-04-28 00:00:00.000000
Amazon,It said we will receive 4 boxes but only 1 box came in this is a scam,A,2020-04-25 00:00:00.000000
Amazon,"Don’t buy it,Says 4 boxes and shows 4 boxes but is only one box!!!!! Not a good deal",A,2020-04-27 00:00:00.000000
Amazon,Did not receive four boxes like the initial description stated. Then the description was changed. Do not buy,A,2020-04-24 00:00:00.000000
Amazon,This is a scam!! It said 4 packs and pictured 4 packs but only received one!,A,2020-05-23 00:00:00.000000
Amazon,Why does it say 4 boxes? I only got 1 box,A,2020-04-19 00:00:00.000000
Amazon,"say 4 boxes on the picture, total is 120 counts. However, only receive 1 box with 30 counts.",A,2020-04-23 00:00:00.000000
Amazon,Was supposed to be 4 boxes with 30 in each equaling 120. Only received 1 box of 30!,A,2020-04-28 00:00:00.000000
Amazon,It should be zero review... false advertising and which means very expensive just for 1 box,A,2020-04-25 00:00:00.000000
Amazon,"False advertising, description made it sound like it was 4 boxes of 30, only received one.",A,2020-04-26 00:00:00.000000
Amazon,False advertisement... advertised as 4 boxes of 30. They changed the picture and wording. Not cool.,A,2020-04-25 00:00:00.000000
Amazon,Disappointed as when I bought these it said 4 boxes! I only received 1. False advertising!!!,A,2020-04-22 00:00:00.000000
Amazon,Very misleading! I thought I was buying 4 boxes.. Only recieved the 1.. Not a good value!!!,A,2020-04-28 00:00:00.000000
Amazon,It showed 4 boxes at the time of ordering  and I only received 1! False advertising!,A,2020-04-24 00:00:00.000000
Amazon,It clearly stated 4 boxes with 30 packs in each box but I only received 1 box.,A,2020-04-23 00:00:00.000000
Amazon,This was advertised as four boxes. It is actually one box. Misrepresented online and we are disappointed.,A,2020-04-24 00:00:00.000000
Amazon,This would of been better if I actually received all 4 boxes that were advertised!,A,2020-04-25 00:00:00.000000
Amazon,"Item was 4 boxes of 30 packs, received 1 box which would make this WAAAYYYY overpriced.",A,2020-04-27 00:00:00.000000
Amazon,Was lied to. I only received 1 box when it said that i would receive 4.,A,2020-04-25 00:00:00.000000
Amazon,The advertisement said 4 boxes and I only received 1 box. Apparently this was false advertisement.,A,2020-04-24 00:00:00.000000
Amazon,"I only received one box. I paid for 120 count, only received 30",A,2020-04-30 00:00:00.000000
Amazon,"Misleading. Advertised 4 boxes, then changed pictures and description after my order was placed.",A,2020-05-09 00:00:00.000000
Amazon,"The picture made me confused. It’s only 1 box inside,not 4 box, be careful.",A,2020-04-22 00:00:00.000000
Amazon,Original post was for 4 boxes! Ordered but only received 1 box! Very deceptive.,A,2020-04-25 00:00:00.000000
Amazon,it shows 4 boxes when I ordered but came with 1 box ONLY!!!,A,2020-05-03 00:00:00.000000
Amazon,When I bought this it was listed as 4 boxes. I only received 1.,A,2020-05-14 00:00:00.000000
Amazon,This was suppose to be 4 boxes and they only sent one box,A,2020-04-26 00:00:00.000000
Amazon,What I ordered showed 4 boxes as the special however only one came,A,2020-04-22 00:00:00.000000
Amazon,Inaccurate description! Do not buy! It is only 1 box with 30 count,A,2020-04-25 00:00:00.000000
Amazon,Is suppose to be 4 packs in one box and i only received one!,A,2020-04-23 00:00:00.000000
Amazon,Did not receive what was described and pictured as many others report.,A,2020-04-25 00:00:00.000000
Amazon,Only received 1 box instead of 4 like the description and pictures showed.,A,2020-04-25 00:00:00.000000
Amazon,Description says 4 boxes. I received 1 box!!!!,A,2020-04-22 00:00:00.000000
Amazon,"Cookies were all broken, box was taped. Shipping box was fine.",A,2020-03-31 00:00:00.000000
Amazon,You only get 1 box. So misleading. very disappointed with this.,A,2020-04-30 00:00:00.000000
Amazon,Product shows 4 boxes will be included but only came with one.,A,2020-04-29 00:00:00.000000
Amazon,False advertising it was suppose to be 4 boxes of 30 pack.,A,2020-04-25 00:00:00.000000
Amazon,Not 4 boxes!!! Only 1 box of 30. Not what is advertised.,A,2020-04-22 00:00:00.000000
Amazon,When I bought these it stated 4 boxes...only received 1 box. False advertising.,A,2020-04-24 00:00:00.000000
Amazon,I only received 1 box instead of the 4 boxes that was advertised.,A,2020-04-23 00:00:00.000000
Amazon,definitely NOT worth it add says FOUR BOXES you get ONE!!! FALSE ADD,A,2020-04-23 00:00:00.000000
Amazon,Only received one box instead of four. Not a good deal.,A,2020-05-13 00:00:00.000000
Amazon,Box was damaged/falling apart on arrival. Most of the cookies were crushed.,A,2020-03-29 00:00:00.000000
Amazon,Product was old and box was mangled. Not happy at all,A,2020-04-29 00:00:00.000000
Amazon,Misleading description! The pictures says 4 Boxes. I received only 1 box,A,2020-05-03 00:00:00.000000
Amazon,I only got 1 pack not the 4 that were advertised,A,2020-04-25 00:00:00.000000
Amazon,"It supposed come with four box, I only see one box",A,2020-04-22 00:00:00.000000
Amazon,Said it was 4 boxes and only received 1 box. False advertising.,A,2020-04-25 00:00:00.000000
Amazon,THe promo said its 4 boxes why i received 1 box only!!,A,2020-04-23 00:00:00.000000
Amazon,Description says 4 box of 30 pack. I recieved only 1 box.,A,2020-04-23 00:00:00.000000
Amazon,"False advertisement, says 4 boxes and you only get one.",A,2020-04-25 00:00:00.000000
Amazon,product was not shipped in protective outer container and suffered minor damage,A,2020-03-31 00:00:00.000000
Amazon,I bought 4 boxes of 30 but only got 1,A,2020-04-26 00:00:00.000000
Amazon,Stated 4 boxes of cookies only received one.False advertising.,A,2020-04-25 00:00:00.000000
Amazon,Not 4 boxes as advertised. Haven't tried the product yet.,A,2020-04-22 00:00:00.000000
Amazon,"Its a lieOnly recieved 1 box, not 4 as described!",A,2020-04-27 00:00:00.000000
Amazon,"Web site said 4 boxes, only received one , be aware",A,2020-04-28 00:00:00.000000
Amazon,Was supposed to be 4 boxes and only got 1!,A,2020-04-25 00:00:00.000000
Amazon,"It came home all in pieces, don't recommend this product.",A,2020-04-15 00:00:00.000000
Amazon,Don’t buy. You only get 1 box. Not 4 as advertised.,A,2020-04-24 00:00:00.000000
Amazon,"Picture shows 4 boxes per order, I just receive 1 box!",A,2020-04-23 00:00:00.000000
Amazon,I hope they change the description.  This was very misleading.,A,2020-04-23 00:00:00.000000
Amazon,There said 4 boxesAnd they just send 1,A,2020-06-25 00:00:00.000000
Amazon,It clearly says 4 boxes but only sent 1.,A,2020-04-23 00:00:00.000000
Amazon,It said four boxs but only one arrived.So sad.,A,2020-04-22 00:00:00.000000
Amazon,Description said 4 boxes and I only recieved 1 box.,A,2020-04-27 00:00:00.000000
Amazon,Only got 1 box!  Don't believe the HYPE!!!,A,2020-04-22 00:00:00.000000
Amazon,Only received 1 box! Said 4! 😭😭😫😫 Rip Off,A,2020-04-26 00:00:00.000000
Amazon,Many of the packages have pretty broken cookies inside.,A,2020-04-30 00:00:00.000000
Amazon,This advertises for FOUR boxes - I only received ONE?????,A,2020-04-23 00:00:00.000000
